assessment_name	assessment_number_questions	assessment_version	question_label	question_text	question_behavioral_trait	question_behavioral_trait_id	question_behavioral_trait_synset	question_direction	question_id	question_datatype	question_options
Temperament and Character Inventory	138		TCI130T	I often follow my instincts, hunches, or intuition without thinking through all the details.	reactive	b885d12e-c857-47c5-80aa-f83926f1ce36	reactive.s.02	positive	879	LONGINT	undefined
Temperament and Character Inventory	138		TCI148T	I like to pay close attention to details in everything I do.	meticulous	7cb5b6a0-e5a9-480b-956a-fd98737f95e5	meticulous.s.02	positive	880	LONGINT	undefined
Temperament and Character Inventory	138		TCI187T	I like to make quick decisions so I can get on with what has to be done.	decisive	400138ee-e432-4564-bc88-58d5941c27e6	decisive.a.03	positive	881	LONGINT	undefined
Temperament and Character Inventory	138		TCI203T	I nearly always think about all the facts in detail before I make a decision, even when other people demand a quick decision.	contemplative	d0b686b7-e07b-4280-8260-5a9d64446b75	brooding.s.01	positive	882	LONGINT	undefined
Temperament and Character Inventory	138		TCI237T	I like to read everything when I am asked to sign any papers.	meticulous	7cb5b6a0-e5a9-480b-956a-fd98737f95e5	meticulous.s.02	positive	883	LONGINT	undefined
Temperament and Character Inventory	138		TCI19T	I am much more reserved and controlled than most people.	controlled	c6c994db-f9e7-4f59-a60a-74a1bb9153d3	control.v.01	positive	884	LONGINT	undefined
Temperament and Character Inventory	138		TCI41T	I often spend money until I run out of cash or get into debt from using too much credit.	frugal	81894ab6-c9af-4b74-a307-9a8f8cb53759	economical.s.03	negative	885	LONGINT	undefined
Temperament and Character Inventory	138		TCI66T	It is hard for me to enjoy spending money on myself, even when I have saved plenty of money.	frugal	81894ab6-c9af-4b74-a307-9a8f8cb53759	economical.s.03	positive	886	LONGINT	undefined
Temperament and Character Inventory	138		TCI109T	I prefer spending money rather than saving it.	frugal	81894ab6-c9af-4b74-a307-9a8f8cb53759	economical.s.03	negative	887	LONGINT	undefined
Temperament and Character Inventory	138		TCI139T	I am better at saving money than most people.	frugal	81894ab6-c9af-4b74-a307-9a8f8cb53759	economical.s.03	positive	888	LONGINT	undefined
Temperament and Character Inventory	138		TCI155T	Because I so often spend too much money on impulse, it is hard for me to save money - even for special plans like a vacation.	impulsive	344823c9-fb4f-470e-ae63-1712a7c4a25a	impulsive.s.01	positive	889	LONGINT	undefined
Temperament and Character Inventory	138		TCI174T	It is fun for me to buy things for myself.	frugal	81894ab6-c9af-4b74-a307-9a8f8cb53759	economical.s.03	negative	890	LONGINT	undefined
Temperament and Character Inventory	138		TCI192T	I enjoy saving money more than spending it on entertainment or thrills.	frugal	81894ab6-c9af-4b74-a307-9a8f8cb53759	economical.s.03	positive	891	LONGINT	undefined
Temperament and Character Inventory	138		TCI219T	Some people think I am too stingy or tight with my money.	frugal	81894ab6-c9af-4b74-a307-9a8f8cb53759	economical.s.03	positive	892	LONGINT	undefined
Temperament and Character Inventory	138		TCI34T	I like to be very organized and set up rules for people whenever I can.	organized	5885cbc5-7849-48d7-9fe2-ba07a3eeefd2	organized.a.02	positive	893	LONGINT	undefined
Temperament and Character Inventory	138		TCI53T	I lose my temper more quickly than most people.	irritable	d7f4c531-534d-423b-9a20-31cb4a1fbeb2	cranky.s.02	positive	894	LONGINT	undefined
Temperament and Character Inventory	138		TCI79T	I like it when people can do whatever they want without strict rules and regulations.	law-abiding	9096d085-df37-4597-875c-17a819a3b316	law-abiding.s.01	negative	895	LONGINT	undefined
Temperament and Character Inventory	138		TCI91T	I am usually able to get other people to believe me, even when I know that what I am saying is exaggerated or untrue.	persuasive	11fc78dd-e96e-4573-8775-f7d086fcc995	persuasive.a.01	positive	896	LONGINT	undefined
Temperament and Character Inventory	138		TCI110T	I can usually do a good job of stretching the truth to tell a funnier story or to play a joke on someone.	deceptive	0ef53504-e643-4e8f-bb19-cf877de2e3b3	deceptive.s.02	positive	897	LONGINT	undefined
Temperament and Character Inventory	138		TCI141T	Even when most people feel it is not important, I often insist on things being done in a strict and orderly way.	organized	5885cbc5-7849-48d7-9fe2-ba07a3eeefd2	organized.a.02	positive	898	LONGINT	undefined
Temperament and Character Inventory	138		TCI165T	I almost never get so excited that I lose control of myself.	controlled	c6c994db-f9e7-4f59-a60a-74a1bb9153d3	control.v.01	positive	899	LONGINT	undefined
Temperament and Character Inventory	138		TCI183T	I often break rules and regulations when I think I can get away with it.	law-abiding	9096d085-df37-4597-875c-17a819a3b316	law-abiding.s.01	negative	900	LONGINT	undefined
Temperament and Character Inventory	138		TCI204T	I am not very good at talking my way out of trouble when I am caught doing something wrong.	persuasive	11fc78dd-e96e-4573-8775-f7d086fcc995	persuasive.a.01	negative	901	LONGINT	undefined
Temperament and Character Inventory	138		TCI212T	I have trouble telling a lie, even when it is meant to spare someone else's feelings	deceptive	0ef53504-e643-4e8f-bb19-cf877de2e3b3	deceptive.s.02	negative	902	LONGINT	undefined
Temperament and Character Inventory	138		TCI2T	I usually am confident that everything will go well, even in situations that worry most people.	self-confident	35b092e6-5278-4937-bc84-eade1b526742	self-assured.s.01	positive	903	LONGINT	undefined
Temperament and Character Inventory	138		TCI20T	I often have to stop what I am doing because I start worrying about what might go wrong.	worried	af3ded55-72f9-45ff-b8cb-ba31c3b838f1	disquieted.s.01	positive	904	LONGINT	undefined
Temperament and Character Inventory	138		TCI42T	I think I will have very good luck in the future.	optimistic	1e1b1bfa-13d9-4f20-94ed-53cca17033b3	optimistic.a.01	positive	905	LONGINT	undefined
Temperament and Character Inventory	138		TCI65T	Regardless of any temporary problem that I have to overcome, I always think it will turn out well.	optimistic	1e1b1bfa-13d9-4f20-94ed-53cca17033b3	optimistic.a.01	positive	906	LONGINT	undefined
Temperament and Character Inventory	138		TCI81T	Usually I am more worried than most people that something might go wrong in the future.	worried	af3ded55-72f9-45ff-b8cb-ba31c3b838f1	disquieted.s.01	positive	907	LONGINT	undefined
Temperament and Character Inventory	138		TCI112T	If I am embarrassed or humiliated, I get over it very quickly.	embarrassed	3f6dbc6c-eda1-4924-958f-28ea9c9d30fa	abashed.s.01	negative	908	LONGINT	undefined
Temperament and Character Inventory	138		TCI119T	I nearly always stay relaxed and carefree, even when nearly everyone else is fearful.	relaxed	7c0ee381-f914-4b2d-9115-a4aa58b8fd89	relaxed.a.01	positive	909	LONGINT	undefined
Temperament and Character Inventory	138		TCI149T	I often stop what I am doing because I get worried, even when my friends tell me everything will go well.	worried	af3ded55-72f9-45ff-b8cb-ba31c3b838f1	disquieted.s.01	positive	910	LONGINT	undefined
Temperament and Character Inventory	138		TCI164T	I never worry about terrible things that might happen in the future	worried	af3ded55-72f9-45ff-b8cb-ba31c3b838f1	disquieted.s.01	negative	911	LONGINT	undefined
Temperament and Character Inventory	138		TCI188T	I usually have good luck in whatever I try to do.	optimistic	1e1b1bfa-13d9-4f20-94ed-53cca17033b3	optimistic.a.01	positive	912	LONGINT	undefined
Temperament and Character Inventory	138		TCI225T	Things often go wrong for me unless I am very careful.	worried	af3ded55-72f9-45ff-b8cb-ba31c3b838f1	disquieted.s.01	positive	913	LONGINT	undefined
Temperament and Character Inventory	138		TCI12T	I often feel tense and worried in unfamiliar situations, even when others feel there is little to worry about.	worried	af3ded55-72f9-45ff-b8cb-ba31c3b838f1	disquieted.s.01	positive	914	LONGINT	undefined
Temperament and Character Inventory	138		TCI26T	Most of the time I would prefer to do something a little risky (like riding in an automobile over steep hills and sharp turns) - rather than having to stay quiet and inactive for a few hours.	risky	582b8e92-ed3b-4fb8-81f0-f3e8321484de	hazardous.s.01	positive	915	LONGINT	undefined
Temperament and Character Inventory	138		TCI67T	I usually stay calm and secure in situations that most people would find physically dangerous.	resilient	855d3025-c0a8-4229-9f8e-6ec92929a7bf	resilient.s.01	positive	916	LONGINT	undefined
Temperament and Character Inventory	138		TCI129T	I often feel tense and worried in unfamiliar situations, even when others feel there is no danger at all.	worried	af3ded55-72f9-45ff-b8cb-ba31c3b838f1	disquieted.s.01	positive	917	LONGINT	undefined
Temperament and Character Inventory	138		TCI154T	Most of the time I would prefer to do something risky (like hang-gliding or parachute jumping) - rather than having to stay quiet and inactive for a few hours.	risky	582b8e92-ed3b-4fb8-81f0-f3e8321484de	hazardous.s.01	positive	918	LONGINT	undefined
Temperament and Character Inventory	138		TCI189T	I am usually confident that I can easily do things that most people would consider dangerous (such as driving an automobile fast on a wet or icy road).	risky	582b8e92-ed3b-4fb8-81f0-f3e8321484de	hazardous.s.01	positive	919	LONGINT	undefined
Temperament and Character Inventory	138		TCI217T	I usually feel tense and worried when I have to do something new and unfamiliar.	impulsive	344823c9-fb4f-470e-ae63-1712a7c4a25a	impulsive.s.01	negative	920	LONGINT	undefined
Temperament and Character Inventory	138		TCI27T	I often avoid meeting strangers because I lack confidence with people I  do not know.	self-confident	35b092e6-5278-4937-bc84-eade1b526742	self-assured.s.01	negative	921	LONGINT	undefined
Temperament and Character Inventory	138		TCI54T	When I have to meet a group of strangers, I am more shy than most people.	shy	7648bdaf-5166-4da2-a814-2fa255653670	diffident.a.02	positive	922	LONGINT	undefined
Temperament and Character Inventory	138		TCI80T	I would probably stay relaxed and outgoing when meeting a group of strangers, even if I were told they are unfriendly.	resilient	855d3025-c0a8-4229-9f8e-6ec92929a7bf	resilient.s.01	positive	923	LONGINT	undefined
Temperament and Character Inventory	138		TCI100T	It is easy for me to organize my thoughts while talking to someone.	confusion	abe029ca-62bb-42c6-babb-6df86ccfe88a	confusion.n.02	negative	924	LONGINT	undefined
Temperament and Character Inventory	138		TCI142T	I feel very confident and sure of myself in almost all social situations.	self-confident	35b092e6-5278-4937-bc84-eade1b526742	self-assured.s.01	positive	925	LONGINT	undefined
Temperament and Character Inventory	138		TCI157T	I am not shy with strangers at all.	shy	7648bdaf-5166-4da2-a814-2fa255653670	diffident.a.02	negative	926	LONGINT	undefined
Temperament and Character Inventory	138		TCI209T	I think I would stay confident and relaxed when meeting strangers, even if  I were told they are angry at me.	resilient	855d3025-c0a8-4229-9f8e-6ec92929a7bf	resilient.s.01	positive	927	LONGINT	undefined
Temperament and Character Inventory	138		TCI231T	I usually stay away from social situations where I would have to meet strangers, even if I am assured that they will be friendly.	social	2c7ce2e5-5c06-42d4-9a0d-0dde19e63423	social.s.06	negative	928	LONGINT	undefined
Temperament and Character Inventory	138		TCI22T	I have less energy and get tired more quickly than most people.	tired	d0394c59-0fa8-4a8b-a27c-2fd113306713	tired.a.01	positive	929	LONGINT	undefined
Temperament and Character Inventory	138		TCI43T	I recover more slowly than most people from minor illnesses or stress.	feeble	b34bba17-e571-4eba-8811-d37ee8300539	faint.s.03	positive	930	LONGINT	undefined
Temperament and Character Inventory	138		TCI63T	I often need naps or extra rest periods because I get tired so easily.	fatigued	e9c473cc-86bb-42c5-b7a9-63e1324265b5	exhausted.s.01	positive	931	LONGINT	undefined
Temperament and Character Inventory	138		TCI92T	I need much extra rest, support, or reassurance to recover from minor illnesses or stress.	feeble	b34bba17-e571-4eba-8811-d37ee8300539	faint.s.03	positive	932	LONGINT	undefined
Temperament and Character Inventory	138		TCI113T	It is extremely difficult for me to adjust to changes in my usual way of doing things because I get so tense, tired, or worried.	resilient	855d3025-c0a8-4229-9f8e-6ec92929a7bf	resilient.s.01	negative	933	LONGINT	undefined
Temperament and Character Inventory	138		TCI147T	I am more energetic and tire less quickly than most people.	energetic	adae9e15-4dde-4c50-a8b5-be9d6818c997	energetic.a.01	positive	934	LONGINT	undefined
Temperament and Character Inventory	138		TCI182T	I recover more quickly than most people from minor illnesses or stress.	resilient	855d3025-c0a8-4229-9f8e-6ec92929a7bf	resilient.s.01	positive	935	LONGINT	undefined
Temperament and Character Inventory	138		TCI202T	I usually can stay on the go all day without having to push myself.	feeble	b34bba17-e571-4eba-8811-d37ee8300539	faint.s.03	negative	936	LONGINT	undefined
Temperament and Character Inventory	138		TCI236T	I usually feel much more confident and energetic than most people, even after minor illnesses or stress.	resilient	855d3025-c0a8-4229-9f8e-6ec92929a7bf	resilient.s.01	positive	937	LONGINT	undefined
Temperament and Character Inventory	138		TCI3T	I am often moved deeply by a fine speech or poetry.	emotional	1a9df275-e4e4-45e4-b852-4f1d85d23b0b	emotional.a.01	positive	938	LONGINT	undefined
Temperament and Character Inventory	138		TCI28T	I like to please other people as much as I can.	pleaser	f5953fb1-29f1-4ddd-95c4-003016e47f99	pleaser.n.01	positive	939	LONGINT	undefined
Temperament and Character Inventory	138		TCI55T	I am more sentimental than most people.	emotional	1a9df275-e4e4-45e4-b852-4f1d85d23b0b	emotional.a.01	positive	940	LONGINT	undefined
Temperament and Character Inventory	138		TCI83T	I feel it is more important to be sympathetic and understanding of other people than to be practical and tough-minded.	empathetic	a7152677-5154-4847-adf4-67d16a7bb3b5	empathic.s.01	positive	941	LONGINT	undefined
Temperament and Character Inventory	138		TCI102T	I am strongly moved by sentimental appeals (like when asked to help crippled children).	empathetic	a7152677-5154-4847-adf4-67d16a7bb3b5	empathic.s.01	positive	942	LONGINT	undefined
Temperament and Character Inventory	138		TCI120T	I find sad songs and movies pretty boring.	emotional	1a9df275-e4e4-45e4-b852-4f1d85d23b0b	emotional.a.01	negative	943	LONGINT	undefined
Temperament and Character Inventory	138		TCI158T	I often give in to the wishes of friends.	pushover	ff772b17-bb11-494e-b761-34ff7c1697de	pushover.n.01	positive	944	LONGINT	undefined
Temperament and Character Inventory	138		TCI181T	I am more likely to cry at a sad movie than most people.	emotional	1a9df275-e4e4-45e4-b852-4f1d85d23b0b	emotional.a.01	positive	945	LONGINT	undefined
Temperament and Character Inventory	138		TCI210T	People find it easy to come to me for help, sympathy, and warm understanding.	empathetic	a7152677-5154-4847-adf4-67d16a7bb3b5	empathic.s.01	positive	946	LONGINT	undefined
Temperament and Character Inventory	138		TCI224T	I regularly take time to consider whether what I am doing is right or wrong.	moral	c7d10d03-5f62-47f5-9dde-80fe151a17a8	moral.a.01	positive	947	LONGINT	undefined
Temperament and Character Inventory	138		TCI21T	I like to discuss my experiences and feelings openly with friends instead of keeping them to myself.	open	d1c64f5c-20cd-44e1-a9ec-4b419396a6f1	receptive.a.02	positive	948	LONGINT	undefined
Temperament and Character Inventory	138		TCI44T	It wouldn't bother me to be alone all the time.	aloof	264dcbd1-1bc6-4a3e-8b80-3b8ede5232ae	aloof.s.01	positive	949	LONGINT	undefined
Temperament and Character Inventory	138		TCI68T	I like to keep my problems to myself.	reserved	3fbe034e-d497-4640-801b-2088439c27b5	reserved.a.02	positive	950	LONGINT	undefined
Temperament and Character Inventory	138		TCI117T	I would like to have warm and close friends with me most of the time.	social	2c7ce2e5-5c06-42d4-9a0d-0dde19e63423	social.s.06	positive	951	LONGINT	undefined
Temperament and Character Inventory	138		TCI143T	My friends find it hard to know my feelings because I seldom tell them about my private thoughts.	reserved	3fbe034e-d497-4640-801b-2088439c27b5	reserved.a.02	positive	952	LONGINT	undefined
Temperament and Character Inventory	138		TCI180T	I usually like to stay cool and detached from other people.	aloof	264dcbd1-1bc6-4a3e-8b80-3b8ede5232ae	aloof.s.01	positive	953	LONGINT	undefined
Temperament and Character Inventory	138		TCI201T	Even when I am with friends, I prefer not to open up very much.	reserved	3fbe034e-d497-4640-801b-2088439c27b5	reserved.a.02	positive	954	LONGINT	undefined
Temperament and Character Inventory	138		TCI226T	If I am feeling upset, I usually feel better around friends than when left alone.	social	2c7ce2e5-5c06-42d4-9a0d-0dde19e63423	social.s.06	positive	955	LONGINT	undefined
Temperament and Character Inventory	138		TCI14T	I usually do things my own way - rather than giving in to the wishes of other people.	pleaser	f5953fb1-29f1-4ddd-95c4-003016e47f99	pleaser.n.01	negative	956	LONGINT	undefined
Temperament and Character Inventory	138		TCI46T	I don't care very much whether other people like me or the way I do things.	pleaser	f5953fb1-29f1-4ddd-95c4-003016e47f99	pleaser.n.01	negative	957	LONGINT	undefined
Temperament and Character Inventory	138		TCI71T	I do not think it is smart to help weak people who cannot help themselves.	empathetic	a7152677-5154-4847-adf4-67d16a7bb3b5	empathic.s.01	negative	958	LONGINT	undefined
Temperament and Character Inventory	138		TCI131T	Other people often think that I am too independent because I won't do what they want.	pleaser	f5953fb1-29f1-4ddd-95c4-003016e47f99	pleaser.n.01	negative	959	LONGINT	undefined
Temperament and Character Inventory	138		TCI156T	I don't go out of my way to please other people.	pleaser	f5953fb1-29f1-4ddd-95c4-003016e47f99	pleaser.n.01	negative	960	LONGINT	undefined
Temperament and Character Inventory	138		TCI193T	Individual rights are more important than the needs of any group.	individualistic	df5430e1-58ec-488a-9c7e-9939b24e4b38	individualist.s.01	positive	961	LONGINT	undefined
Temperament and Character Inventory	138		TCI230T	I have lied a lot on this questionnaire.	deceptive	0ef53504-e643-4e8f-bb19-cf877de2e3b3	deceptive.s.02	positive	963	LONGINT	undefined
Test	9		TEST_1	None	None	b821443e-cfc2-43ff-a23f-3a22da752a8f		positive	1024	LONGINT	positive
Test	9		TEST_2	Form completion	None	b821443e-cfc2-43ff-a23f-3a22da752a8f		positive	1025	TEXT	positive
Test	9		TEST_3	Patient ID	None	b821443e-cfc2-43ff-a23f-3a22da752a8f		positive	1026	LONGINT	positive
Test	9		TEST_4	1. How often do you have trouble wrapping up the final details of a project, once the challenging parts have been done	comprehensive	b48b3c24-4031-40af-96be-4b605df6a9e6	comprehensive.a.01	positive	1027	INT	negative
Test	9		TEST_5	2. How often do you have difficulty getting things in order when you have to do a task that requires organization	organized	5885cbc5-7849-48d7-9fe2-ba07a3eeefd2	organized.a.02	positive	1028	INT	negative
Test	9		TEST_6	3. How often do you have problems remembering appointments or obligations	happy	88cb2f51-b773-428c-b346-25a27ec7a289	happy.a.01	positive	1029	INT	positive
Test	9		TEST_7	4. When you have a task that requires a lot of thought, how often do you avoid or delay getting started	happy	88cb2f51-b773-428c-b346-25a27ec7a289	happy.a.01	positive	1030	INT	negative
Test	9		TEST_8	5. How often do you fidget or squirm with your hands or feet when you have to sit down for a long time	restless	f50e18d7-84e0-40cf-99ae-543e4cfe4e5e	restless.s.01	positive	1031	INT	positive
Test	9		TEST_9	6. How often do you feel overly active and compelled to do things, like you were driven by a motor	energetic	adae9e15-4dde-4c50-a8b5-be9d6818c997	energetic.a.01	positive	1032	INT	positive
